"filename", "language", "JSON", "PHP", "CSS", "JavaScript", "XML", "Markdown", "TypeScript", "comment", "blank", "total"
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\wf.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ws.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\xk.svg", "XML", 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ye.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\yt.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\za.svg", "XML", 0, 0, 0, 0, 17, 0, 0, 0, 1, 18
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\zm.svg", "XML", 0, 0, 0, 0, 27, 0, 0, 0, 1, 28
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\zw.svg", "XML", 0, 0, 0, 0, 21, 0, 0, 0, 1, 22
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\font-awesome\css\font-awesome.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 3, 1, 5
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\font-awesome\fonts\fontawesome-webfont.svg", "XML", 0, 0, 0, 0, 2671, 0, 0, 0, 1, 2672
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\inputmask\jquery.inputmask.bundle.js", "JavaScript", 0, 0, 0, 3815, 0, 0, 0, 7, 45, 3867
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-asColorPicker\css\asColorPicker.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 8, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-asColorPicker\jquery-asColorPicker.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-asColor\jquery-asColor.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-asGradient\jquery-asGradient.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-bar-rating\bars-1to10.css", "CSS", 0, 0, 54, 0, 0, 0, 0, 0, 1, 55
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-bar-rating\bars-horizontal.css", "CSS", 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-bar-rating\bars-movie.css", "CSS", 0, 0, 53, 0, 0, 0, 0, 0, 1, 54
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-bar-rating\bars-pill.css", "CSS", 0, 0, 61, 0, 0, 0, 0, 0, 1, 62
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-bar-rating\bars-reversed.css", "CSS", 0, 0, 57, 0, 0, 0, 0, 0, 1, 58
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-bar-rating\bars-square.css", "CSS", 0, 0, 53, 0, 0, 0, 0, 0, 1, 54
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-bar-rating\bootstrap-stars.css", "CSS", 0, 0, 38, 0, 0, 0, 0, 0, 1, 39
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-bar-rating\css-stars.css", "CSS", 0, 0, 39, 0, 0, 0, 0, 0, 1, 40
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-bar-rating\examples.css", "CSS", 0, 0, 152, 0, 0, 0, 0, 4, 1, 157
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-bar-rating\fontawesome-stars-o.css", "CSS", 0, 0, 56, 0, 0, 0, 0, 0, 1, 57
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-bar-rating\fontawesome-stars.css", "CSS", 0, 0, 38, 0, 0, 0, 0, 0, 1, 39
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-bar-rating\jquery.barrating.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 1, 0, 2
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-contextmenu\jquery.contextMenu.min.css", "CSS", 0, 0, 2, 0, 0, 0, 0, 14, 1, 17
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-contextmenu\jquery.contextMenu.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 1, 1, 3
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-file-upload\jquery.uploadfile.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 7, 0, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\jquery-file-upload\uploadfile.css", "CSS", 0, 0, 137, 0, 0, 0, 0, 0, 9, 146
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\js\vendor.bundle.base.js", "JavaScript", 0, 0, 0, 16, 0, 0, 0, 18, 3, 37
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\mdi\css\materialdesignicons.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 1, 1, 3
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\moment\moment.js", "JavaScript", 0, 0, 0, 4568, 0, 0, 0, 345, 758, 5671
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\moment\moment.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 1, 0, 2
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\nouislider\nouislider.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\nouislider\nouislider.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 1, 0, 2
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\owl-carousel-2\owl.carousel.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\owl-carousel-2\owl.carousel.min.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\owl-carousel-2\owl.theme.default.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\progressbar.js\progressbar.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 4, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\pwstabs\jquery.pwstabs.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\pwstabs\jquery.pwstabs.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\quill\quill.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 7, 0, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\quill\quill.snow.css", "CSS", 0, 0, 939, 0, 0, 0, 0, 6, 1, 946
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\raphael\raphael.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\select2-bootstrap-theme\select2-bootstrap.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 5, 2, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\select2\select2.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\select2\select2.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 1, 0, 2
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\simplemde\simplemde.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\simplemde\simplemde.min.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 6, 0, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\sweetalert\sweetalert.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tempusdominus-bootstrap-4\tempusdominus-bootstrap-4.js", "JavaScript", 0, 0, 0, 2699, 0, 0, 0, 49, 758, 3506
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tempusdominus-bootstrap-4\tempusdominus-bootstrap-4.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 4, 0, 5
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\ti-icons\css\themify-icons.css", "CSS", 0, 0, 1077, 0, 0, 0, 0, 1, 4, 1082
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\ti-icons\fonts\themify.svg", "XML", 0, 0, 0, 0, 362, 0, 0, 0, 0, 362
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\bower.json", "JSON", 21, 0, 0, 0, 0, 0, 0, 0, 0, 21
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\composer.json", "JSON", 44, 0, 0, 0, 0, 0, 0, 0, 0, 44
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\icons\default\icons.js", "JavaScript", 0, 0, 0, 172, 0, 0, 0, 0, 0, 172
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\icons\default\icons.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\icons\default\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\jquery.tinymce.js", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 57, 0, 92
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\jquery.tinymce.min.js", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 57, 0, 92
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\package.json", "JSON", 52, 0, 0, 0, 0, 0, 0, 0, 1, 53
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\advlist\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\advlist\plugin.js", "JavaScript", 0, 0, 0, 260, 0, 0, 0, 8, 13, 281
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\advlist\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\anchor\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\anchor\plugin.js", "JavaScript", 0, 0, 0, 194, 0, 0, 0, 8, 15, 217
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\anchor\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\autolink\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\autolink\plugin.js", "JavaScript", 0, 0, 0, 170, 0, 0, 0, 8, 8, 186
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\autolink\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\autoresize\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\autoresize\plugin.js", "JavaScript", 0, 0, 0, 152, 0, 0, 0, 8, 12, 172
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\autoresize\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\autosave\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\autosave\plugin.js", "JavaScript", 0, 0, 0, 188, 0, 0, 0, 8, 17, 213
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\autosave\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\bbcode\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\bbcode\plugin.js", "JavaScript", 0, 0, 0, 85, 0, 0, 0, 8, 7, 100
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\bbcode\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\charmap\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\charmap\plugin.js", "JavaScript", 0, 0, 0, 1675, 0, 0, 0, 8, 24, 1707
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\charmap\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\code\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\code\plugin.js", "JavaScript", 0, 0, 0, 76, 0, 0, 0, 8, 9, 93
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\code\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\codesample\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\codesample\plugin.js", "JavaScript", 0, 0, 0, 2305, 0, 0, 0, 8, 20, 2333
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\codesample\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\colorpicker\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\colorpicker\plugin.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 8, 5, 23
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\colorpicker\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\contextmenu\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\contextmenu\plugin.js", "JavaScript", 0, 0, 0, 10, 0, 0, 0, 8, 5, 23
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\contextmenu\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\directionality\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\directionality\plugin.js", "JavaScript", 0, 0, 0, 291, 0, 0, 0, 8, 22, 321
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\directionality\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\emoticons\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\emoticons\js\emojiimages.js", "JavaScript", 0, 0, 0, 9422, 0, 0, 0, 2, 0, 9424
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\emoticons\js\emojiimages.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 2, 0, 3
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\emoticons\js\emojis.js", "JavaScript", 0, 0, 0, 9422, 0, 0, 0, 1, 0, 9423
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\emoticons\js\emojis.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 1, 0, 2
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\emoticons\plugin.js", "JavaScript", 0, 0, 0, 573, 0, 0, 0, 8, 25, 606
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\emoticons\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\fullpage\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\fullpage\plugin.js", "JavaScript", 0, 0, 0, 519, 0, 0, 0, 8, 18, 545
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\fullpage\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\fullscreen\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\fullscreen\plugin.js", "JavaScript", 0, 0, 0, 930, 0, 0, 0, 8, 42, 980
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\fullscreen\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\help\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\help\plugin.js", "JavaScript", 0, 0, 0, 839, 0, 0, 0, 8, 27, 874
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\help\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\hr\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\hr\plugin.js", "JavaScript", 0, 0, 0, 32, 0, 0, 0, 8, 7, 47
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\hr\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\image\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\image\plugin.js", "JavaScript", 0, 0, 0, 1616, 0, 0, 0, 8, 34, 1658
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\image\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\imagetools\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\imagetools\plugin.js", "JavaScript", 0, 0, 0, 1301, 0, 0, 0, 8, 42, 1351
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\imagetools\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\importcss\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\importcss\plugin.js", "JavaScript", 0, 0, 0, 321, 0, 0, 0, 8, 15, 344
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\importcss\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\insertdatetime\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\insertdatetime\plugin.js", "JavaScript", 0, 0, 0, 159, 0, 0, 0, 8, 11, 178
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\insertdatetime\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\legacyoutput\index.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 6, 0, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\legacyoutput\plugin.js", "JavaScript", 0, 0, 0, 184, 0, 0, 0, 8, 8, 200
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\tinymce\plugins\legacyoutput\plugin.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 8, 0, 9
